language,code,gender,speaker_gender,side,generation,age,lineal,result,simulation
Hindi,hind1269,0.12107895532255618,0.0,0.09791821097441393,0.6806231904382759,0.0,0.10037964326475406,0.7344233136744456,n
Sika,sika1262,0.014299429661199592,0.0,0.05657979158851742,0.35855391481046506,0.4564534981193253,0.11411336582049281,0.917082309222429,n
Gwich'in,gwic1235,0.13744511416849933,0.0,0.24689140517031768,0.5201976918573263,0.0,0.09546578880385667,0.2611253233534568,n
Ute-Southern Paiute,utes1238,0.1290260401428623,0.0,0.07392753511150403,0.6595029834771111,0.052102142385265324,0.08544129888325729,0.4859676985815418,n
Mbuun,mpuo1241,0.010556402048077977,0.0,0.023703546506005695,0.7372195625764124,0.006083412140320125,0.22243707672918367,0.6142601879695886,n
Awetí,awet1244,0.06467442048897964,0.02454128671110748,0.022630906810602335,0.48396121609149684,0.0,0.40419216989781365,0.5181009922989501,n
Tuvalu,tuva1244,0.04441700868330745,0.0,0.000731790859026173,0.6987776405513738,0.0,0.25607355990629255,0.6750059053067086,n
Myene,myen1241,0.10240098916654417,0.041908526906680475,0.12190567588795286,0.5556483428281519,0.0,0.17813646521067059,0.5076149066766518,n
Northeast Maidu,nort2952,0.11430859150338712,0.0,0.05628197880760655,0.5129672629995764,0.0,0.3164421666894299,0.370131744830685,n
Muna,muna1247,0.012890546392309866,0.0,0.0,0.7241572931804829,0.0,0.26295216042720726,0.6708837175071639,n
Central Kurdish,cent1972,0.0590782784897738,0.0,0.14066202983965395,0.46959646241569525,0.0,0.33066322925487707,0.41996240477998703,n
Xârâcùù,xara1244,0.06554679550744072,0.0,0.09313533864571251,0.6752641311275553,0.010566041286117298,0.15548769343317412,0.4696038937597325,n
Trinitario,trin1274,0.0894593717610602,0.0,0.0008395516068319097,0.7805651241687043,0.01915277417925752,0.1099831782841462,0.8089661569926152,n
Kawi,kawi1241,0.0,0.0,0.0,0.8058258205238327,0.0,0.19417417947616727,0.940457917034718,n
Atampaya,atam1239,0.07942288709624926,0.0,0.1621067411581244,0.29609266205241397,0.3468102891620995,0.11556742053111285,0.4839831606843552,n
Kurukh,kuru1302,0.254786424770925,0.0,0.1084691016356218,0.4174939408523229,0.14361260305850682,0.07563792968262349,0.39433805010565115,n
Tetela,tete1250,0.010315739033028482,0.0,0.02195784288923108,0.6519759803003418,0.004022992616233424,0.31172744516116524,0.744966475737655,n
Tajio,taji1246,0.012032358665683232,0.0,0.0,0.6884525029757678,0.0061078320253979725,0.2934073063331511,0.7824659962194198,n
Itbayat,ivat1242,0.012140733291969305,0.0,0.0,0.7172715500444999,0.008099551501244827,0.262488165162286,0.8005008584885289,n
Old Rapa,rapa1245,0.12085142234007012,0.0,0.0,0.8791485776599298,0.0,0.0,0.8823726358681129,n
Tiv,tivv1240,0.03025906468908173,0.0,0.0,0.6843445401122442,0.0015639238790547015,0.2838324713196196,0.6180081555437097,n
Cimbala-Cizali,sans1272,0.0,0.0,0.0286884051890016,0.6255390202434689,0.007981011848626679,0.3377915627189029,0.7534461607316169,n
Woiwurrung-Thagungwurrung,woiw1237,0.11079416052175242,0.0,0.30363851964499766,0.46971633830126874,0.0,0.11585098153198123,0.3370440780147654,n
Maragus,mara1399,0.15882992138771967,0.0,0.04017037367125255,0.6699536173591166,0.0,0.13104608758191114,0.48324872369830496,n
Mori Atas,mori1269,0.09603414031983401,0.0,0.0,0.6803255515769563,0.1421000752889134,0.08154023281429634,0.6623267229077199,n
Hungarian,hung1274,0.06383863223358235,0.0,0.0,0.639262859442846,0.0,0.29689850832357156,0.6900254207234716,n
Komo (Democratic Republic of Congo),komo1260,0.005261228845272261,0.0,0.0030459982886995893,0.7399460554863131,0.017724205993097968,0.2340225113866171,0.5819601174985394,n
Tswana,tswa1253,0.012686057090792284,0.0,0.051217752942535,0.5147227358986605,0.24036669931280294,0.1810067547552094,0.40003310387007285,n
Javanese,java1254,0.054222183798428976,0.0,0.0,0.6183242425419796,0.03846027203534834,0.28899330162424297,0.7291131647320828,n
Japanesic,japa1256,0.22009486993833244,0.0,0.01569815086261475,0.6653239659699891,0.043705251452317795,0.0551777617767459,0.44076326248601905,n
Maquiritari,maqu1238,0.061926343446328976,0.0,0.024458758424501514,0.6764075184790895,0.0,0.23720737965008,0.6488699324349062,n
Karitiâna,kari1311,0.02472724028450931,0.0,0.2107743608552758,0.4525506275019167,0.18136467940717632,0.13058309195112203,0.4775518276300664,n
Tsaangi,tsaa1242,0.6666662850774502,0.06666666688043876,0.26666649719188584,0.0,5.50850225080111e-07,0.0,0.9999999999998224,n
Achuar,achu1249,0.1909810617089614,0.0,0.018558389153578297,0.658717124281217,0.1317434248562434,0.0,0.7468107819640644,n
Birhor,birh1242,0.0977994515722101,0.0,0.0050156235986320435,0.36693959539617466,0.33689627997601185,0.19334904945697137,0.31827582880864336,n
Mapudungun,mapu1245,0.023185566467240588,0.0,0.028143641337120086,0.6777792273800373,0.0,0.27089156481560217,0.622364906738747,n
Southeast Babar,sout2883,0.03247711027245945,0.0,0.013911977511902348,0.5456500409081058,0.4079608713075325,0.0,0.6437773045918436,n
Yawa,nucl1454,0.050153618669068555,0.0,0.062472357448204764,0.8397996703116367,0.047574353571089883,0.0,0.404410730178008,n
Moselle Franconian,luxe1241,0.07009905856117188,0.0,0.0,0.6275230329298731,0.0,0.302377908508955,0.7424385685589792,n
Wathawurrung,wath1238,0.5590408676183448,0.0,0.0,0.1812515225821812,0.014855857414698432,0.24485175238477563,0.6096292604332176,n
Paraguayan Guaraní,para1311,0.1875378882551822,0.06609484157125098,0.014848333401775106,0.42774699860093307,0.0,0.30377193817085874,0.4799652532910422,n
Komi-Zyrian,komi1268,0.030869964436053974,0.0,0.015730445430225466,0.7663299539607271,0.0,0.18706963617299346,0.7599697809710244,n
Western Bukidnon Manobo,west2555,0.08586683812434938,0.05537409308849895,0.0,0.8336300535143631,0.0,0.025129015272788647,0.5443070558494469,n
Cusco Quechua,cusc1236,0.09314254277995233,0.05402558013156152,0.015586564551350223,0.5517099112916791,0.0,0.2855354012454568,0.5725525766479462,n
Romanian,roma1327,0.24413433498917717,0.0,0.0,0.6193667886178675,0.0,0.13649887639295527,0.6390520338895036,n
Munsee,muns1251,0.22675868572183855,0.0,0.11557264748105497,0.6576686667971064,0.0,0.0,0.3877591686132874,n
Pirriya,pirr1240,0.04416661525987593,0.0,0.36381029035864654,0.12743817281334133,0.4645849215681362,0.0,0.7193619813876359,n
Pipil,pipi1250,0.9999943208255201,3.985827959294556e-06,0.0,0.0,0.0,1.6933465206192293e-06,0.9999999999898118,n
Iloko,ilok1237,0.05958787875847322,0.0,0.0,0.762367279006804,0.0,0.17804484223472286,0.7897362578977501,n
Dutch,dutc1256,0.3672496317486468,0.0,0.0,0.35297288082399786,0.0,0.2797774874273554,0.5632269863081065,n
Quechan,quec1382,0.01173015053140024,0.0,0.16251273353389206,0.6558256722997129,0.07505144638355808,0.09487999725143674,0.37653716293791206,n
Oto,otoo1241,0.2941210612032442,0.0,0.10475340620066384,0.601125532596092,0.0,0.0,0.4523174501985094,n
Duma,duma1253,0.3315830201511874,1.7174927831562294e-08,0.5078469016084428,0.15235407678449142,0.0,0.008215984280950479,0.9042194055508257,n
Limilngan-Wulna,limi1242,0.3807814740498112,0.0010791420698314294,0.08903900049272906,0.16263459004971378,0.10616109951633163,0.26030469382158306,0.4269054937769343,n
Momu-Fas,fass1245,0.09644870439836097,0.0,0.06364488474002541,0.6080605724683347,0.0,0.23184583839327896,0.22648456502929093,n
Talise,tali1259,0.047976393789334604,0.014495374627174646,0.00646039442529225,0.7827127693724637,0.0,0.14835506778573468,0.53676233688895,n
Tubuai,tubu1240,0.08177084415750717,0.0,0.03833846446801372,0.8798906913744791,0.0,0.0,0.8035432852896315,n
Central Tagbanwa,cent2090,0.09194356967682198,0.0,0.0,0.7134485636751052,0.0,0.19460786664807272,0.7603463481575197,n
Karok,karo1304,0.09695175686335217,0.0,0.04041290143471994,0.6105012265158021,0.0056226825690425955,0.24651143261708316,0.46960393660214095,n
Common Delaware,comm1246,0.1896664652895963,0.0,0.04214240029253693,0.731330359506021,0.0,0.03686077491184572,0.5047621275002374,n
Fordata,ford1242,0.08450260657431699,0.0,0.0,0.17969291799993847,0.6198976672633285,0.11590680816241607,0.8679099485865422,n
Yalic,yali1257,0.15305133549804362,0.0,0.10365857221646466,0.7272514420792495,0.00445240435255558,0.011586245853686616,0.6094521507127679,n
Mocoví,moco1246,0.05112034829421019,0.0,0.0,0.8317972179513595,0.004948845418582923,0.1121335883358473,0.7416190601050506,n
Kabaena,kaba1285,0.05767689472376455,0.0,0.0,0.8735817879070152,0.06874131736922022,0.0,0.6204566629753857,n
Rahambuu,raha1237,0.12173986950583432,0.0,0.0,0.7785483572192674,0.09971177327489827,0.0,0.5791784707803764,n
Chamalal,cham1309,0.05357530249610567,0.0,0.011080104843322548,0.7172490773061214,0.0031052302574443055,0.21499028509700602,0.7018854162313888,n
Yabem,yabe1254,0.18230814815643373,0.0,0.0,0.7527161874482299,0.0,0.06497566439533654,0.5144943899872975,n
Manggarai,mang1405,0.07472208209309655,0.0,0.2840139166596248,0.6412640012472788,0.0,0.0,0.4881211575711807,n
Tasiko,tasi1237,0.10005090338325724,0.3613220908447219,0.058082608946485946,0.4785895913686712,0.0,0.001954805456864024,0.29499630224693113,n
Marathi,mara1378,0.22593033574408203,0.0,0.09700812819774778,0.5233860057096724,0.0,0.1536755303484979,0.5732515161639882,n
Ute,utee1244,0.1604937807392079,0.0,0.12723454320113406,0.5848274137800298,0.0,0.1274442622796283,0.2537886993832288,n
Shina (Nakh-Daghestan),shin1265,0.03316383829430362,0.0,0.014759059813101818,0.6949637729784487,0.0010769141647790554,0.2560364147493667,0.6892584626021263,n
Nguna,ngun1274,0.2537531782858241,0.0,0.2957725473192063,0.40650512048564036,0.0,0.043969153909329144,0.33671986161226514,n
Bukusu,buku1249,0.13871359118725823,0.008443264983944532,0.016583647323979774,0.6363864026200569,0.029813450454304127,0.1700596434304565,0.49403636144564644,n
Erzya,erzy1239,0.07790266895073679,0.0,0.006822561976175854,0.5910741970479488,0.04890694540433897,0.2752936266207996,0.5783411316651206,n
Mekongga,meko1237,0.127814479361569,0.0,0.0,0.7674924407384563,0.10469307989997456,0.0,0.5664029551958869,n
Mongo,mong1338,0.024362569325529916,0.0,0.03634704449877843,0.6831225387707267,0.005154076803421714,0.2510137706015433,0.5616702945544156,n
Vili,vili1238,0.833330328965972,0.0,0.08333301647512911,0.08333301647512911,3.638083769586294e-06,0.0,0.9999999999950367,n
Kyaka,kyak1244,0.17904068121595723,0.0747841122026801,0.03367963403371404,0.6254124472028942,0.0,0.08708312534475439,0.37669493325230063,n
Northern Ojibwa,nort2961,0.144599643592385,0.008760881915861166,0.022213344280189305,0.6990435980353208,0.0,0.12538253217624376,0.3791041480511613,n
Yandruwandha,yand1253,0.06419825372513266,0.0,0.09902448389227984,0.7127684884482629,0.0,0.12400877393432465,0.3887559105553964,n
Northern Kurdish,nort2641,0.13356288088875276,0.0,0.2584618370744264,0.45210423234023767,0.0,0.15587104969658308,0.48293492324630954,n
Alyawarr,alya1239,0.05531373277945577,0.0,0.43621842084454115,0.3769037744684436,0.0,0.13156407190755964,0.4622316311128646,n
Kalamang,kara1499,0.08754385330646974,0.0,0.0,0.750374960549951,0.0316729910537903,0.13040819508978904,0.5996989151478791,n
Gupapuyngu,gupa1247,0.12785383145495358,0.0,0.22841408778894573,0.4971032548878719,0.011890014707630552,0.13473881116059816,0.34609747619171305,n
Port Sandwich,port1285,0.06596798983734767,0.0,0.343663851634076,0.2838285955147353,0.0,0.30653956301384083,0.3460606722991511,n
Galela,gale1259,0.045554464827443845,0.0,0.007718704159771994,0.7954265273996829,0.15130030361310123,0.0,0.5972578484912503,n
Mohegan-Montauk-Narragansett,mohe1244,0.14243247948881704,0.0,0.19295353385054756,0.5571525913560231,0.0,0.10746139530461211,0.33438946519453994,n
Dyirbal,dyir1250,0.25352217206178934,0.0,0.03405760141789204,0.47634167331206984,0.10364335797656435,0.13243519523168443,0.4348782259525255,n
Mafea,mafe1237,0.3537799849908751,0.0,0.04353881689123104,0.6026811981178938,0.0,0.0,0.3430412166938957,n
Modern Ossetic,osse1243,0.10480699676312444,0.0,0.0948342866591629,0.49780392026572245,0.0,0.3025547963119901,0.6234329878070082,n
North Muyu,nort2916,0.08283192317966839,0.0043493793696549,0.2047925103459484,0.6974959200547515,0.010530267049977012,0.0,0.5098200779972475,n
Māori,maor1246,0.10081131700363678,0.007082906127619088,0.0,0.7669832757650693,0.09146778082424711,0.03365472027942761,0.6360996477113858,n
Ngadjunmaya,ngad1258,0.16890363431261385,0.0,0.22926313239017052,0.4234168921822607,0.0,0.17841634111495497,0.4757495016297061,n
Mwotlap,motl1237,0.036512310454465666,0.012422822578955937,0.034244702006384194,0.857379843272801,0.0,0.0594403216873931,0.5159902283227256,n
Central Cagayan Agta,cent2084,0.035661319326687646,0.0,0.0,0.6990510039002549,0.0,0.2652876767730573,0.7370112279048473,n
Shi,shii1238,0.053589822105419245,0.0,0.023070094947753382,0.8171719504016178,0.008761627284357,0.09740650526085255,0.5541659663800912,n
Turkish,nucl1301,0.01728858873772741,0.0,0.03427014309426403,0.6720580634239003,0.0006464142551159213,0.2757367904889924,0.6983808245468668,n
Kulisusu,kuli1254,0.0,0.0,0.0,0.7433746840893061,0.01900707416937958,0.23761824174131424,0.6632390125789454,n
Kwoma,kwom1262,0.13241960679832204,0.07933862301855076,0.20140331851089296,0.540483287618165,0.0,0.04635516405406918,0.2589778634245935,n
Galibi Carib,gali1262,0.26915912668658853,0.056762299765041185,0.18020132017573104,0.4016708817656278,0.0,0.09220637160701138,0.2677336165235793,n
Marquesan,marq1246,0.08133468233593315,0.0,0.0,0.803328206011636,0.06888129484787771,0.04645581680455309,0.5031433576781492,n
Bila,bila1255,0.00785399617896412,0.0,0.0,0.744889663343421,0.0,0.24725634047761497,0.499429265885428,n
Imbongu,imbo1238,0.17120391241632535,0.0,0.0,0.8287960875836745,0.0,0.0,0.7546301313809671,n
Western Tawbuid,west2559,0.02195214663292917,0.0,0.0,0.695585587044903,0.0039744767592254674,0.27848778956294234,0.8022936230192923,n
Naasioi,naas1242,0.1163616740699329,0.0,0.08617777364372602,0.7974605522863412,0.0,0.0,0.532622383589973,n
Southwest Tanna,sout2869,0.003706472713694333,0.0,0.0,0.8069995170036449,0.0,0.1892940102826608,0.662646703439647,n
Colloquial Malay,mala1479,0.024013768117248268,0.0,0.0,0.7607955251494737,0.0,0.21519070673327814,0.7456308497838817,n
German,stan1295,0.11648783358974249,0.0,0.0,0.7127715758618869,0.0,0.17074059054837062,0.7129409346839117,n
Wajarri,waja1257,0.2661774635496054,0.0,0.17186225560761068,0.546648470985043,0.013272977321587979,0.002038832536153011,0.4864508169860127,n
Kanum,kanu1280,0.14501890787207722,0.0,0.28701134472324635,0.09466162456744609,0.4733081228372304,0.0,0.9999999999999999,n
Lisu,lisu1250,0.142970132238129,0.0,0.019849626438576462,0.774458740920042,0.028245115263091647,0.034476385140160756,0.6974144757120959,n
Tidore,tido1248,0.028480459849312828,0.0,0.024359133265456807,0.8900529655637044,0.0024991860292272417,0.054608255292298735,0.6820744904088941,n
Tamil,tami1289,0.12648358942653257,0.0,0.006187801220988005,0.6112820757225828,0.22970942464138255,0.026337108988514206,0.5000105951038913,n
Prakaa,prak1243,0.269749501800454,0.0,0.0,0.08381257870366174,0.2757139155355777,0.3707240039603064,0.5178410088933175,n
Cupeño,cupe1243,0.05858148507034928,0.020428578697214133,0.05141563734647394,0.6490970273918787,0.017214363900809018,0.20326290759327487,0.38560319167188095,n
Isirawa,isir1237,0.024543985226575846,0.0,0.15087828552703783,0.4615246637409565,0.36305306550542976,0.0,0.4113596028670514,n
Kimaama,kima1246,0.15437165440785014,0.0,0.0,0.5277796015707704,0.31784874402137947,0.0,0.5666796680931384,n
Aneityum,anei1239,0.07525524593893158,0.006402665443124928,0.023917560484774777,0.6641907782240722,0.0,0.23023374990909645,0.5407111265618549,n
Vlax Romani,vlax1238,0.3936466974426966,0.0,0.005092957603663841,0.5118146389982187,0.0,0.08944570595542095,0.6665134978148024,n
Kukatja,kuka1246,0.038552812771754326,0.0,0.03052359207999609,0.5902873829467777,0.0040673454590453234,0.3365688667424265,0.6584313893003527,n
Solu-Khumbu Sherpa,sher1255,0.12336321629926718,0.0,0.044092025626076135,0.7729721141113135,0.05957264396334338,0.0,0.7758568224557126,n
Nunamiut,nort2944,0.13628060347523444,0.0,0.0,0.7539521948473332,0.0,0.10976720167743237,0.6245833675071323,n
Panare,enap1235,0.30811100645597905,0.0,0.07550531267109864,0.5956232558898732,0.0,0.02076042498304914,0.5372775806586101,n
Cogui,cogu1240,0.16543034537393816,0.0,0.0,0.7076195774797642,0.0011620459645364418,0.12578803118176113,0.7050504824575432,n
Zabana,zaba1237,0.03531784229411227,0.0,0.0,0.5724675557699112,0.04946104674346136,0.3427535551925153,0.6315423682225296,n
Sinhala,sinh1246,0.1961834290855465,0.0,0.01228519769185897,0.6534441929018102,0.0,0.13808718032078438,0.4773896402572093,n
Kwamera,kwam1252,0.028947458000893673,0.0,0.03346884094033702,0.747237040136972,2.3578601393217537e-05,0.19032308232040424,0.4731883226742134,n
Siona-Tetete,sion1247,0.047317266232016195,0.0,0.0026874606764425357,0.5538733573623543,0.0,0.396121915729187,0.5936286293133718,n
Cruzeño,cruz1243,0.07303890773458882,0.0,0.014380039473320316,0.3805458459293267,0.5320352068627642,0.0,0.5969083196903116,n
El Nayar Cora,elna1235,0.15552708844626914,0.0,0.003252984736091573,0.38465828979478234,0.40067216228020386,0.055889474742653066,0.6279293881929371,n
Suundi,suun1239,0.188548929214753,0.0,0.10972273608969539,0.6472499345677354,0.0,0.05447840012781625,0.6516823075836404,n
Vaeakau-Taumako,pile1238,0.10411866065927372,0.06938782551530623,0.02823917689864772,0.7982543369267723,0.0,0.0,0.4820834244004403,n
Koroni,koro1311,0.04118399877536714,0.0,0.0,0.67168955537209,0.1177737172173648,0.16935272863517795,0.614487409322914,n
Blood,bloo1239,0.14998640330450605,0.0,0.05846675244848053,0.49772843157275953,0.0,0.29381841267425396,0.42763999989498613,n
Zulu,zulu1248,0.07904863595741266,0.0,0.08948226298125872,0.6843652552319117,0.0,0.14710384582941702,0.3953936556123735,n
Igbo,nucl1417,0.027868044496593237,0.18514402614105296,0.045686382858091124,0.47846728142205297,0.008188146234170416,0.2546461188480392,0.2562790960006924,n
Mussau-Emira,muss1246,0.05488577614386379,0.0,0.04371215944618901,0.7637236453464928,0.04549302125253144,0.09218539781092304,0.3977342560078893,n
Sangtam Naga,sang1321,0.19250255993197332,0.0,0.014743741893774911,0.7339786543656137,0.0,0.05877504380863804,0.6029697914200465,n
Catalan,stan1289,0.21529069328674322,0.0,0.0,0.5754819913156694,0.0,0.2092273153975874,0.7219092810187784,n
Mescalero-Chiricahua Apache,mesc1238,0.22376882062807282,0.0,0.1860391344572214,0.47555740584544187,0.0,0.11463463906926398,0.44948825189449126,n
Ngaanyatjarra,ngaa1240,0.09879270908428489,0.0,0.023462158269029712,0.4429808997057171,0.43445281992010787,0.00031141302086038495,0.49853278917343186,n
Cubeo,cube1242,0.23282313680558986,0.0,0.02575963346168798,0.7414172297327222,0.0,0.0,0.4826265848947439,n
Mono (USA),mono1275,0.28404351362445573,0.0,0.2108693506806277,0.39400811593444696,0.0,0.11107901976046956,0.34526847925523285,n
Tikopia,tiko1237,0.018067836907962972,0.0,0.019400562554097694,0.92940654588655,0.0,0.03312505465138925,0.43623860621915134,n
Malacca-Batavia Portuguese Creole,mala1533,0.15377429194005893,0.0,0.0,0.5638162267136735,0.0,0.2824094813462676,0.7990422238201966,n
Plains Cree,plai1258,0.1022383282010111,0.0,0.05645852968012051,0.756109215469381,0.0,0.08519392664948716,0.4007975751649084,n
Neve'ei,vinm1237,0.11810670553313755,0.0,0.19821483532720272,0.6737561511359237,0.0,0.009922308003736146,0.3663256130603357,n
Takia,taki1248,0.025389617524519716,0.004221835225346143,0.03377665116498382,0.9366118960851504,0.0,0.0,0.3310340808253153,n
Japanese,nucl1643,0.06988580326481467,0.0,0.0,0.6650081987995249,0.004033778394422503,0.26107221954123794,0.7307091931288585,n
Tübatulabal,tuba1278,0.1791538279842939,0.0,0.2334043305219029,0.47200183499776416,0.07907058643898039,0.03636942005705864,0.5105770855588551,n
Baure,baur1253,0.040632082868198395,0.0,0.0,0.3589362004291993,0.0,0.6004317167026023,0.8760313731189753,n
Chemehuevi,chem1251,0.2300616411606408,0.0,0.020715611796471415,0.4807392542566645,0.0,0.2684834927862233,0.6148192340243159,n
Soga,soga1242,0.031005251321746048,0.0,0.032186876828389215,0.7804110507126688,0.001071581051753156,0.15532524008544266,0.7148940624568372,n
Nyulnyul,nyul1247,0.0559820996863024,0.0,0.0,0.6723103135095477,0.0,0.2717075868041498,0.6955797522245444,n
Chamorro,cham1312,0.18908418348196385,0.0,0.0,0.5175857744256267,0.0,0.29333004209240937,0.7972969009163599,n
Kunza,kunz1244,0.29834814280178534,0.0,0.0,0.4158836915155896,0.0,0.2857681656826249,0.7320347829948752,n
Middle English,midd1317,0.13090637008512768,0.0,0.0,0.6390446930169698,0.0,0.23004893689790257,0.5445333109359477,n
Erave,erav1244,0.08976773927357554,0.0,0.08638049007991842,0.749739619178912,0.0,0.0741121514675942,0.5005559148607874,n
Mashco Piro,mash1270,0.03203046625939524,0.0,2.777974558826265e-06,0.8379861123355896,0.0,0.1299806434304563,0.851224840670601,n
Old Norse,oldn1244,0.17151981226739732,0.0,0.04814555812580496,0.6834262830075822,0.0,0.09690834659921566,0.6198314732278956,n
Udmurt,udmu1245,0.10322466555998404,0.0,0.053749446951647836,0.47445605257928475,0.250202324618719,0.11836751029036427,0.5216197648642498,n
Yanyuwa,yany1243,0.050350773987348114,0.0,0.10365627482892108,0.6943126638914909,0.0,0.15168028729223984,0.5517781627346676,n
Tooro,toor1238,0.10979760227484012,0.0,0.3227300483666495,0.39705292388524216,0.0,0.17041942547326816,0.5088202763105028,n
Budukh,budu1248,0.019674946879258394,0.0,0.011435520921533713,0.7855417392554024,0.0,0.1833477929438054,0.7736207156292083,n
Yuwaalaraay-Gamilaraay,gami1243,0.08828411760999466,0.0,0.01882044059069753,0.6700028832608869,0.0,0.22289255853842097,0.5257990517302884,n
Yidiñ,yidi1250,0.07669602033041972,0.0,0.1355707447637671,0.7082544964383739,0.0,0.07947873846743933,0.49621471794126504,n
Talaandig-Binukid,binu1244,0.2609370158042278,0.0,0.0,0.5794156317307189,0.0,0.1596473524650533,0.6989258838095564,n
Ida'an,idaa1241,0.03594064344090937,0.0,0.0,0.552856814020256,0.005796171278431967,0.4054063712604026,0.5856287713713902,n
Kashmiri,kash1277,0.12611456856829537,0.0,0.12106148777707856,0.5860076103596156,0.0,0.16681633329501047,0.6719299163331687,n
Dobu,dobu1241,0.06905359826895179,0.0,0.26886680276091546,0.4356062041315526,0.0,0.22647339483858012,0.47368508907719464,n
Temi,temi1247,0.13394092915299116,8.892236554487307e-09,0.1300916317837221,0.6127289452537364,0.10337687376999813,0.019861611147315675,0.5168322040747098,n
Moni,moni1261,0.24369254004395263,0.006518339295284451,0.11999303300555363,0.6021315489988598,0.0,0.027664538656349547,0.4615497358117995,n
Ura (Vanuatu),urav1235,0.05819578344039009,0.039301501847640294,0.0021593918312454567,0.87616256978904,0.0,0.024180753091684125,0.6347076921335484,n
Fe'fe',fefe1239,0.1798916645086382,0.0,0.024966396683986158,0.4451042436202911,0.0,0.35003769518708466,0.6409147942748389,n
Chibcha,chib1270,0.04436435704190337,0.0,0.07346947854987286,0.7026652085133013,0.0,0.1795009558949225,0.5477196432503589,n
Hoti,yuwa1244,0.14608782066808262,0.0,0.02309078772234677,0.538775979120988,0.28564563389773684,0.006399778590845837,0.5937342694539856,n
Cocama-Cocamilla,coca1259,0.28203194998994724,0.03978455501290605,0.0,0.627855519756531,0.0,0.05032797524061575,0.5562336818310787,n
Slaveyic,hare1243,0.2871575219984936,0.0,0.14105963529108878,0.5162836375065185,0.0,0.05549920520389919,0.38688641685805225,n
Kickapoo,kick1244,0.14528147561967236,0.0,0.08494373508160633,0.7493157731405433,0.015148354140961846,0.0053106620172162985,0.46627545087119004,n
Owa,owaa1237,0.22898162290277363,0.014754838916243233,0.0,0.588709526372765,0.04754227012883158,0.1200117416793865,0.42376486969113425,n
Brooke's Point Palawano,broo1239,0.0,0.0,0.0,0.8129982376434058,0.0,0.18700176235659421,0.8755232957181267,n
Welsh,wels1247,0.17619915130135222,0.0,0.0,0.5979008663065072,0.0,0.22589998239214062,0.7097047537321564,n
Pacoh,paco1243,0.038290472454301644,0.0,0.0,0.39839995553872753,0.4529428777538414,0.11036669425312957,0.5139696532945924,n
Blagar,blag1240,0.04309407109886577,0.0,0.0,0.9569059289011342,0.0,0.0,0.3791285990776909,n
Bera,bera1259,0.018791670982389302,0.0,0.007393157234277051,0.6356596279648817,0.014771703334953657,0.3233838404834982,0.6767079801326406,n
Nalik,nali1244,0.019820211558640312,0.0,0.2585131592988004,0.5761656393636037,0.0,0.14550098977895565,0.5218245111942235,n
Lithuanian,lith1251,0.3192347060647535,0.0,0.05060791246770427,0.5380219264017518,0.0,0.09213545506579031,0.6288715923484326,n
Menominee,meno1252,0.18880700270222064,0.0,0.14451907952786633,0.666673917769913,0.0,0.0,0.4449303586671528,n
Ngarinman,ngar1235,0.011901926036790765,0.0,0.10636517158271966,0.7085058636410737,0.0,0.17322703873941578,0.45877906159754633,n
Wari',wari1268,0.4634087131488717,0.0,0.2926493685802153,0.21954772156888308,0.024394191285431452,5.416598566439269e-09,1.0,n
Mi'kmaq,mikm1235,0.06981243914290726,0.0,0.055580969052631296,0.7868267665148828,0.0,0.08777982528957869,0.43260003706438455,n
Finnish,finn1318,0.4059092517478434,0.0,0.024103846371173035,0.5699869018809836,0.0,0.0,0.6420484232843036,n
Mangaia,mang1402,0.23362221304625913,0.0,0.0,0.765997727327785,0.00038005962595584963,0.0,0.7590552537391355,n
Dakota,dako1258,0.10223630198248122,0.0,0.09438635748908462,0.803377340528434,0.0,0.0,0.5246747995671251,n
Fijian,fiji1243,0.05749079643317621,0.0015373310707195206,0.02622213763955581,0.9147497348565485,0.0,0.0,0.48626751518600203,n
Onondaga,onon1246,0.11207091936956148,0.0,0.06282027524570714,0.795644202619337,0.02946460276539432,0.0,0.6448115817409396,n
Giryama,giry1241,0.06434809345865129,0.0,0.33607844562968553,0.5261814270018456,0.0,0.07339203390981766,0.379409848343306,n
Huarijio,huar1255,0.08351918157982213,0.0,0.21215099030951468,0.3198177680676132,0.1969733953068746,0.18753866473617534,0.2856781849596945,n
Kélé,kele1257,0.47441906795971667,9.715613614149669e-09,0.4744348834512414,0.051146038873428334,0.0,0.0,0.2487236837907261,n
Kansa,kans1243,0.2642973805425357,0.0,0.13799616967702721,0.5977064497804371,0.0,0.0,0.40714053482841883,n
Movima,movi1243,0.08107748472486373,0.0,0.0,0.7280864658560117,0.011183842760755486,0.17965220665836912,0.7066478377289435,n
Inanwatan,inan1242,0.16119223263573682,0.0,0.017239807053368843,0.6892210732187924,0.005323082682155828,0.127023804409946,0.5675894159811756,n
Gilbertese,gilb1244,0.13787493971378575,0.0,0.021029710355066348,0.841095349931148,0.0,0.0,0.7556596784285888,n
Turung,turu1249,0.002785387939214336,0.0,0.264860349566818,0.5740369604328697,0.026590492855746335,0.1317268092053516,0.4412016255567095,n
Marwari (India),marw1260,0.19055389588444066,0.0,0.1331151731963755,0.519891472724478,0.0,0.15643945819470578,0.5445783150233078,n
Oceanic,ocea1241,0.06238665376547328,0.0,0.04432289888483141,0.8932904473496952,0.0,0.0,0.6526873768021203,n
