glottocode,family,language,generation,gender,lineal,gcr,seniority,speaker_gender,result
tokh1242,Indo-European,Tokharian A,0.4699250346753776,0.2399345927974928,0.2901403725271295,0,0,0,0.4630325172822131
tokh1243,Indo-European,Tokharian B,0.6687510413887061,0.29771963900548204,0.03352931960581172,0,0,0,0.5878231266172899
tokp1240,Indo-European,Tok Pisin,0.8976799674369339,0.00189062295248649,0.06937473385145788,0.03105467575912175,0,0,0.5325631198406665
tola1247,Austronesian,Tolaki,0.7761632766018921,0,0.2147099989988551,0,0.0091267243992528,0,0.7006214590276516
tolo1259,NA,Tolowa-Chetco,0.6250868618614996,0.09142740130984026,0.18630516564041788,0.07364773287281534,0,0.02353283831542679,0.44418520383105337
toma1248,Austronesian,Tomadino,0.600224362254011,0.2267326077301082,0.07466720403272348,0,0.0983758259831572,0,0.5159308455943334
tomb1243,Austronesian,Tombulu,0.7204459460206841,0.05695785906614236,0.1892615337763745,0,0.03333466113679895,0,0.7545272180016444
tomi1243,Austronesian,Tomini,0.6384888103486434,0.03013357711808943,0.32440346792706615,0,0.00697414460620104,0,0.7522274120309431
tong1321,Atlantic-Congo,Tonga (Nyasa),0.8363507183640972,0.05843629157174741,0.06812441493239278,0.0370885751317626,0,0,0.6799731581322979
tong1325,Austronesian,Tonga (Tonga Islands),0.7459877572933252,0.11014293587242352,0.01256504358192634,0.03818073305311258,0,0.09312353019921236,0.4807222884972498
tong1325,Austronesian,Tonga (Tonga Islands),0.7459877572933252,0.11014293587242352,0.01256504358192634,0.03818073305311258,0,0.09312353019921236,0.4807222884972498
tong1329,Uto-Aztecan,Tongva,0.30737708816279863,0.4061011725566545,0.18561683650705457,0.01005525662098546,0.03596221640876061,0.05488742974374623,0.5704527494109445
tons1240,Austronesian,Tonsea,0.677042350126189,0.0839561254647624,0.2390015244090487,0,0,0,0.7585503391308086
toor1238,Atlantic-Congo,Tooro,0.39705292388524216,0.10979760227484012,0.17041942547326816,0.3227300483666495,0,0,0.5088202763105028
tore1237,Austronesian,Torete,0.6922695058131852,0.07747215628416815,0.16196848862757793,0,0.06828984927506865,0,0.5694787649975992
torr1261,Indo-European,Torres Strait Creole,0.6066154732683097,0.2576804525321588,0.12138406564655674,0.0143200085529749,0,0,0.6510349849287433
tosk1239,Indo-European,Northern Tosk Albanian,0.680530936499269,0.12038437849106667,0.18595360097482683,0.01313108403483755,0,0,0.6787329687127657
toto1304,Austronesian,Totoli,0.6718540316685586,0.01228444395750833,0.2868744369121573,0,0.02898708746177561,0,0.7286667460090965
touo1238,Touo,Touo,0.601555791256019,0.05353901286525409,0.32103112831023917,0.02387406756848784,0,0,0.5037434549778326
trin1274,Arawakan,Trinitario,0.7805651241687043,0.0894593717610602,0.1099831782841462,8.395516068319e-4,0.01915277417925752,0,0.8089661569926152
trum1247,NA,Trumai,0.6723015768887785,0.15032035025468438,0.14088708862464508,0.03649098423189212,0,0,0.6983769542327499
tsaa1242,Atlantic-Congo,Tsaangi,0,0.6666662850774502,0,0.26666649719188584,5.50850225080111e-7,0.06666666688043876,0.9999999999998224
tsog1243,Atlantic-Congo,Tsogo,0.46064944973069905,0.1083240188918054,0,0.4310265313774954,0,0,0.6607389453906001
tson1249,Atlantic-Congo,Tsonga,0.6832826693702265,0.00533581926838619,0.20737560255704615,0.10400590880434112,0,0,0.2485649833560007
tswa1253,Atlantic-Congo,Tswana,0.5147227358986605,0.01268605709079228,0.1810067547552094,0.051217752942535,0.24036669931280297,0,0.4000331038700729
tuam1242,Austronesian,Tuamotuan,0.7996143620835022,0.11572443179296243,0.055452445029044,0,0,0.02920876109449139,0.7092250521665846
tuam1242,Austronesian,Tuamotuan,0.7996143620835022,0.11572443179296243,0.055452445029044,0,0,0.02920876109449139,0.7092250521665846
tuba1278,Uto-Aztecan,Tübatulabal,0.47200183499776416,0.1791538279842939,0.03636942005705864,0.2334043305219029,0.07907058643898039,0,0.5105770855588551
tuba1279,Uto-Aztecan,Tubar,0.5576238076959809,0.15836126757234864,0.00826037822006388,0.03329571545561714,0.24245883105598945,0,0.8385261906859012
tubu1240,Austronesian,Tubuai,0.8798906913744791,0.08177084415750717,0,0.03833846446801372,0,0,0.8035432852896315
tuca1252,NA,Tucano,0.5367187721126566,0.23796693174293512,0.00256701390876739,0.1696781066072192,0.0420965161614272,0.01097265946699437,0.2267838262508909
tuka1249,Austronesian,Tukang Besi South,0.4357307270064817,0,0.4679976502687128,0,0.0962716227248056,0,0.3866102836638839
tula1253,Austronesian,Tulambatu,0.8134239476043452,0.05016905384987976,0.0909974306059788,0,0.04540956793979617,0,0.6698127252493573
tung1290,Austronesian,Tungag,0.7975131521481418,0.07372010770526588,0.09626798953529708,0.03249875061129512,0,0,0.489702796281453
tupi1239,Tupian,Proto-Tupi-Guarani,0.6267784255637333,0.1101432541867552,0,0.18401569020797257,0,0.07906263004153889,0.3913869121329758
tupi1273,Tupian,Tupinambá,0.5874974478188788,0.25641826750500324,0.0928812388187914,0.06320304585732663,0,0,0.47790969203720896
tupi1274,Tupian,Lingua Geral Paulista,0.6627639459787824,0.11138594624772973,0.06620810719335644,0.04980474087214533,0,0.10983725970798618,0.517408580697872
turu1249,Tai-Kadai,Turung,0.5740369604328697,0.00278538793921433,0.1317268092053516,0.264860349566818,0.026590492855746332,0,0.4412016255567095
tusc1257,NA,Tuscarora,0.8351623087560744,0.05890129231445686,0,0.0801620524650095,0.02577434646445925,0,0.6170940921681665
tuva1244,Austronesian,Tuvalu,0.6987776405513738,0.04441700868330745,0.25607355990629255,7.3179085902617e-4,0,0,0.6750059053067086
tuva1244,Austronesian,Tuvalu,0.6987776405513738,0.04441700868330745,0.25607355990629255,7.3179085902617e-4,0,0,0.6750059053067086
tuyu1244,NA,Tuyuca,0.7224872000654408,0.06153273025109639,0.21598006968346273,0,0,0,0.6511154063311599
tzel1254,NA,Tzeltal,0.41876251149141375,0.155179435361298,0.377817138104426,0,0,0.04824091504286233,0.728416732768516
uabm1237,Austronesian,Uab Meto,0.6554294857551333,0.07659058154313937,0.2372885792442631,0.03069135345746421,0,0,0.5522960679675867
udmu1245,Uralic,Udmurt,0.4744560525792847,0.10322466555998404,0.11836751029036428,0.05374944695164783,0.250202324618719,0,0.5216197648642498
ukra1253,Indo-European,Ukrainian,0.5880591524416273,0.1509554345681711,0.17006446692063182,0.0909209460695698,0,0,0.5924841291588595
ulaw1237,Austronesian,Ulawa,0.6150860322222897,0.04413566501863644,0.07790641490505944,0.06414496918026491,0.19320204633908347,0.00552487233466602,0.5962506777401532
umaj1240,Austronesian,Uma Juman,0.8267834858256502,0.03746556391732168,0.135750950257028,0,0,0,0.9082868480480656
umbu1257,Atlantic-Congo,Umbundu,0.7777017495399337,0.0806353597192041,0.1416628907408623,0,0,0,0.7220867897195881
umbu1258,Nuclear Trans New Guinea,Umbu-Ungu,0.8993324387030628,0.10066756129693726,0,0,0,0,0.46845187245064546
umir1236,Austronesian,Umiray Dumaget Agta,0.8001009471454781,0.05093016451237706,0.0728751500400147,0,0.07609373830213023,0,0.6432420132539749
umpi1239,Pama-Nyungan,Umpila,0.5150128812939051,0.03439063312961081,0.05584308541468374,0.3836806428275897,0.01107275733421075,0,0.3940980618555147
unua1237,Austronesian,Unua,0.610439907926324,0.04804394278259254,0.2855397095042387,0.05597643978684483,0,0,0.5731783322581677
unua1237,Austronesian,Unua,0.610439907926324,0.04804394278259254,0.2855397095042387,0.05597643978684483,0,0,0.5731783322581677
uppe1274,Algic,Upper Michigan-Wisconsin Chippewa,0.713525120687718,0.1331305356495513,0.06903120062436174,0.08431314303836908,0,0,0.3846632744541192
urak1238,Austronesian,Urak Lawoi',0.6908919368382697,0.01424195587573869,0.1635792957414246,0,0.131286811544567,0,0.7242393576962323
urav1235,Austronesian,Ura (Vanuatu),0.87616256978904,0.05819578344039009,0.02418075309168412,0.00215939183124545,0,0.03930150184764029,0.6347076921335484
urdu1245,Indo-European,Urdu,0.5636076142075901,0.11921682253174848,0.15522543794272728,0.16195012531793415,0,0,0.6324353954885646
urip1239,Austronesian,Uripiv-Wala-Rano-Atchin,0.6776541373248244,0.07591094412307951,0.17213945074328785,0.0720319389209794,0,0.00226352888782886,0.4433448329984936
usar1243,Nuclear Trans New Guinea,Usarufa,0.6345187510347919,0.03864853037157484,0.11965647657043592,0.16794266254735385,0,0.0392335794758436,0.4955132726034591
utee1244,Uto-Aztecan,Ute,0.5848274137800298,0.1604937807392079,0.1274442622796283,0.12723454320113406,0,0,0.2537886993832288
utee1244,Uto-Aztecan,Ute,0.5848274137800298,0.1604937807392079,0.1274442622796283,0.12723454320113406,0,0,0.2537886993832288
utee1244,Uto-Aztecan,Ute,0.5848274137800298,0.1604937807392079,0.1274442622796283,0.12723454320113406,0,0,0.2537886993832288
utes1238,Uto-Aztecan,Ute-Southern Paiute,0.6595029834771111,0.12902604014286231,0.08544129888325729,0.07392753511150403,0.05210214238526532,0,0.4859676985815418
vaoo1237,Austronesian,Vao,0.7605346921077227,0.0991641168035622,0,0.14030119108871494,0,0,0.5614458632655588
vari1239,Austronesian,Varisi,0.8279636594937045,0.13488631245034446,0,0.03182254887626788,0,0.00532747917968299,0.6154288391949888
vend1245,Atlantic-Congo,Venda,0.7061126716929519,0.05209023942526476,0.1368198163279249,0.1025815627589346,0.00239570979492392,0,0.5624850570769955
veps1250,Uralic,Veps,0.6196379568789193,0.38036204312108074,0,0,0,0,0.5688616549437773
vera1241,Austronesian,Vera'a,0.6880487523064152,0.14644109533419766,0.14956471474742689,0.01594543761196038,0,0,0.6275258950677278
vili1238,Atlantic-Congo,Vili,0.08333301647512911,0.833330328965972,0,0.08333301647512911,3.638083769586294e-6,0,0.9999999999950367
vinm1237,Austronesian,Neve'ei,0.6737561511359237,0.11810670553313755,0.00992230800373614,0.19821483532720272,0,0,0.3663256130603357
vinm1237,Austronesian,Neve'ei,0.6737561511359237,0.11810670553313755,0.00992230800373614,0.19821483532720272,0,0,0.3663256130603357
vlax1238,Indo-European,Vlax Romani,0.5118146389982187,0.3936466974426966,0.08944570595542095,0.00509295760366384,0,0,0.6665134978148024
vure1239,Austronesian,Vurës,0.8211950545399718,0.07578978021683831,0,0.0581142965758782,0,0.04490086866731181,0.5226129669488867
waff1241,Nuclear Trans New Guinea,Waffa,0.5934736482726338,0.18286862644622492,0.01121532381686866,0.2124424014642726,0,0,0.38122078821541694
waga1260,Pama-Nyungan,Wagaya,0.6353928839908456,0.13545490472398591,0.08541341784960743,0.143738793435561,0,0,0.39692371947883626
waia1242,Austronesian,Waia (Bungku),0.7662889366768298,0.12775074877359585,0.04991166553707105,0,0.05604864901250333,0,0.5200412490267434
wail1244,NA,Eel River Athabaskan,0.33434675104201245,0.2882035458107594,0.01568779097586628,0.07829119942778223,0.2834707127435796,0,0.28454479874401867
waim1253,Cariban,Waimiri-Atroari,0.6912758136758107,0.16602825192508006,0.02917893125776948,0.1135170031413397,0,0,0.39966289478219497
waim1255,NA,Waimaha,0.4096373383817856,0.21911625785311253,0.11783171815682694,0.01203332918474594,0.24138135642352893,0,0.40414137003074063
waiw1244,Cariban,Waiwai,0.8296482646043005,0.0187088178820887,0.1377163247495189,0.01392659276409189,0,0,0.793636086092324
waja1257,Pama-Nyungan,Wajarri,0.546648470985043,0.2661774635496054,0.00203883253615301,0.17186225560761068,0.01327297732158797,0,0.4864508169860127
wall1255,Indo-European,Walloon,0.6168195898193277,0.06834912897942892,0.3148312812012434,0,0,0,0.7591091832370477
wall1257,Austronesian,East Uvean,0.7125058494703114,0.14381545249445538,0,0.1293211173676949,0,0.01435758066753846,0.4588981460697949
wamb1258,NA,Wambayan,0.4544228886996801,0.3571746660132641,0.03795344646400356,0.15044899882305232,0,0,0.524385971236638
wang1287,Sino-Tibetan,Wang-The,0.8315757828191465,0.05389473536370135,0.06302025885620853,0.04826931683985933,0.00323990612108443,0,0.6762629237222453
wang1288,Pama-Nyungan,Wangkajunga,0.5952734771581797,0.13430043610895773,0.25981289162039933,0.00855153972381114,0.00206165538865208,0,0.6410215479796112
wang1290,Pama-Nyungan,Wangganguru,0.5876435787649739,0.15041293190273206,0.22048465780210288,0.0414588315301912,0,0,0.5321579426142031
wang1290,Pama-Nyungan,Wangganguru,0.5876435787649739,0.15041293190273206,0.22048465780210288,0.0414588315301912,0,0,0.5321579426142031
wang1291,Pama-Nyungan,Ngiyambaa,0.4421766566596758,0.0651155472075404,0.4830246703011736,0.0096831258316102,0,0,0.7359862199724568
wanm1242,Pama-Nyungan,Wanman,0.3283285194304167,0.43173090970375905,0.23629738253388857,0,0.00364318833193558,0,0.6384212576414757
waor1240,NA,Waorani,0.6720765106148678,0.05184738682191097,0.2510929551456052,0.02498314741761581,0,0,0.6740080948580042
wapi1253,Arawakan,Wapishana,0.7624258695946612,0.06615583606893573,0.1665882622108493,0.00370967337822007,0.00112035874733361,0,0.678932857813703
wapp1239,NA,Wappo,0.3073959228160507,0.22960593909123644,0,0.0342404112819351,0.3704166247508997,0.05834110205987805,0.2329668500417136
wari1268,NA,Wari',0.21954772156888308,0.4634087131488717,5.416598566439269e-9,0.2926493685802153,0.02439419128543145,0,1
warl1254,Pama-Nyungan,Warlpiri,0.6176222492667328,0.10572276808464316,0.17837530722765954,0.09827967542096454,0,0,0.41079368656672544
warl1254,Pama-Nyungan,Warlpiri,0.6176222492667328,0.10572276808464316,0.17837530722765954,0.09827967542096454,0,0,0.41079368656672544
warl1255,Pama-Nyungan,Warlmanpa,0.628727401342211,0.00969941171651575,0.26737639677432984,0.09419679016694352,0,0,0.5202456891620836
waro1242,Austronesian,Waropen,0.6007480903148461,0.01674074525891823,0.3034454543531651,0,0.0790657100730706,0,0.6100652385498355
warr1257,Pama-Nyungan,Warrnambool,0.5224569095021246,0.11722267066673152,0.0679749540697872,0.2923454657613567,0,0,0.33657916382182984
waru1264,Pama-Nyungan,Warrongo,0.46612342327719,0.13720272664561914,0,0.39649201899813546,0,1.8183107905544e-4,0.35509802520484346
waru1265,Pama-Nyungan,Warumungu,0.6010153729119084,0.07200774320019625,0.20837996410385531,0.11859691978403984,0,0,0.48203753625558665
waru1266,Austronesian,Waru,0.7785457377318065,0.12173780520748782,0,0,0.09971645706070568,0,0.5791784707867534
wata1253,Lower Sepik-Ramu,Watam,0.8007921285681455,0.15153701098680616,0,0.04285086595853951,0,0.00481999448650879,0.6169793686545553
wath1238,Pama-Nyungan,Wathawurrung,0.1812515225821812,0.5590408676183448,0.24485175238477563,0,0.01485585741469843,0,0.6096292604332176
watu1246,Austronesian,Watut,0.77139508605346,0,0.17757936995573723,0.03755172726980335,0.01347381672099943,0,0.32055606726770963
waur1244,Arawakan,Waurá,0.6483040772105155,0.07947226884100904,0.2493654132854578,0.02285824066301759,0,0,0.6674748728226624
wawo1239,Austronesian,Wawonii,0.707556623503289,0.02780578155839889,0.26322815090794616,0,0.00140944403036619,0,0.7272559225323169
waya1270,Tupian,Wayampi,0.43634585804175174,0.200920612977474,0.0836233442089122,0.17675627893128024,0,0.10235390584058188,0.3434126436097321
wayu1243,Arawakan,Wayuu,0.8658892409387878,0.0301184020107042,0.08508128810364642,0.01693178827754266,0.00197928066931886,0,0.7560731364950946
weda1240,Austronesian,Weda,0.6167730707203972,0.24815971291176023,0.13506721636784252,0,0,0,0.6714509253978783
wels1247,Indo-European,Welsh,0.5979008663065072,0.17619915130135222,0.22589998239214065,0,0,0,0.7097047537321564
wers1238,NA,Wersing,0.8184180259498177,0.02663676445467371,0,0,0.15494520959550853,0,0.6776572118665551
west1508,NA,Western Low Navarrese,0.7440832148816122,0.06139973107116711,0.1945170540472207,0,0,0,0.6626704709787685
west2369,Indo-European,Western Farsi,0.3600422143706233,0.2100425235944219,0.31862133862477654,0.11129392341017828,0,0,0.6020952879741008
west2386,Indo-European,Western Panjabi,0.7425355517292883,0.06173361467375143,0.1756071737191487,0.0201236598778115,0,0,0.7031466060119643
west2392,Uralic,Western Mari,0.5707028067278029,0.1576096702204072,0.04390138698602351,0.00850933472820812,0.2192768013375584,0,0.5920118880172828
west2515,Austronesian,West Futuna,0.9320148640257035,0.01871354262226827,0,0.03894233428886919,0,0.01032925906315879,0.31948212137664667
west2555,Austronesian,Western Bukidnon Manobo,0.8336300535143631,0.08586683812434938,0.02512901527278864,0,0,0.05537409308849895,0.5443070558494469
west2559,Austronesian,Western Tawbuid,0.695585587044903,0.02195214663292917,0.27848778956294234,0,0.00397447675922546,0,0.8022936230192923
west2560,Austronesian,West Coast Bajau,0.7465040774581286,0.03071921502541619,0.2196214121643971,0,0.00315529535205798,0,0.7930248521739802
west2594,Nuclear Trans New Guinea,Western Dani,0.6865784566675803,0.03422541860084936,0.00880240241623486,0.2116091608611189,0,0.0587845614542167,0.409099004178082
west2599,Nuclear Trans New Guinea,West Kewa,0.7405110017412669,0.06130231855034946,0.1033671796685622,0.09481950003982131,0,0,0.48554678142562113
west2615,NA,Western Apache,0.41587068872403377,0.09593141813595348,0.11174329419943262,0.3764545989405801,0,0,0.22167863015938852
west2618,NA,Western Canadian Inuktitut,0.4872964950787466,0.04979217396174388,0,0.00345861423881675,0.45945271672069266,0,0.8172089130406659
west2622,Uto-Aztecan,Western Shoshoni,0.25,0.15,0.2,0.05,0.35,0,NA
west2632,NA,Western Keres,0.6712025370195563,0.15737864373090135,0.07512161513601578,0.09629720411352656,0,0,0.5902866712733937
whit1269,Austronesian,Whitesands,0.8581139655314429,0.00279817932410113,0.1390878551444561,0,0,0,0.3747678915631139
wich1264,NA,Wichí Lhamtés Güisnay,0.6457589223589435,0.14032596549739604,0.2139151121436604,0,0,0,0.6655382696308101
wikm1247,Pama-Nyungan,Wik-Mungkan,0.46250308929408207,0.02068298321641536,0.10897174311664638,0.30261965211920433,0.1052225322536518,0,0.3252485446243352
winn1245,NA,Winnebago-Chiwere,0.5046191099546867,0.30448701131125144,0,0.19089387873406183,0,0,0.29164673077107117
wipi1242,NA,Wipi,0.6374650543980551,0.16814993642464185,0.0072709618267866,0.05248765803681856,0.13462638931369775,0,0.6693426986482949
wira1262,Pama-Nyungan,Wiradhuri,0.651285910842887,0.06585448554919267,0.27569099780105555,0.00716860580686467,0,0,0.7256686054253498
wira1265,Pama-Nyungan,Wirangu,0.6299857904265836,0.2116181691121067,0.1528554697016919,0.00554057075961772,0,0,0.4687035761941457
wiwi1237,Austronesian,Wiwirano,0.7785482981990887,0.12173760791824031,0,0,0.099714093882671,0,0.5791784707851741
wiyo1248,Algic,Wiyot,0.786772501409961,0.05843415493556699,0.12878487842825306,0.02600846522621901,0,0,0.7971606435606358
woge1237,Austronesian,Wogeo,0.8500022632126748,0.0459224260365593,0,0.09821285372955071,0,0.00586245702121507,0.613525380551988
woiw1237,Pama-Nyungan,Woiwurrung-Thagungwurrung,0.46971633830126874,0.11079416052175242,0.11585098153198124,0.30363851964499766,0,0,0.3370440780147654
wole1240,Austronesian,Woleaian,0.654723781908818,0.2450596233589042,0.1002165947322778,0,0,0,0.6146579872114335
woli1241,Austronesian,Wolio,0.39275913668770834,0.04160343892426917,0.5297335832142386,0,0.03590384117378393,0,0.7494993410006429
wong1246,Pama-Nyungan,Wangkumara,0.6802656983600509,0.0451047272720959,0.11828277172466976,0.10899872249942424,0.04734808014375912,0,0.7123129415400908
wood1236,Algic,Woods Cree,0.7958477000768696,0.07120295234194722,0.06083327614445637,0.07211607143672684,0,0,0.3646133464289373
wulg1239,Pama-Nyungan,Wulguru,0.6065152521159979,0.06647981986335294,0.32700492802064923,0,0,0,0.555378354074498
wuvu1239,Austronesian,Wuvulu-Aua,0.7389006410982043,0.1592012819087971,0,0,0,0.10189807699299872,0.5062838481453952
wyan1247,NA,Huron-Wyandot,0.6660144707024404,0.2194550940100863,0,0.1137399017215969,0,7.9053356587642e-4,0.48834745274481994
xara1244,Austronesian,Xârâcùù,0.6752641311275553,0.06554679550744072,0.15548769343317412,0.09313533864571252,0.01056604128611729,0,0.4696038937597325
xibe1242,NA,Xibe,0.315112262812493,0.33807094550816774,0.3032542680421553,0.04356252363718403,0,0,0.4096251697496969
yabe1254,Austronesian,Yabem,0.7527161874482299,0.18230814815643373,0.06497566439533654,0,0,0,0.5144943899872975
yadh1237,Pama-Nyungan,Yadhaykenu,0.44352024926836053,0.09902491732074815,0,0.05054864102548077,0.4069061923854106,0,0.41770262941941005
yagw1240,Angan,Yagwoia,0.668305963780111,0.3086816817756811,0,0.02301235444420795,0,0,0.64586357655225
yaka1269,Atlantic-Congo,Yaka-Pelende-Lonzo,0.6904682366439888,0.1004174438119956,0.1762147598733244,0.0328995596706912,0,0,0.565580557637431
yaka1272,Atlantic-Congo,Yaka (Central African Republic),0.7658198161971972,0.01679165406781545,0.1702222306495699,0.04716629908541749,0,0,0.6784501785381122
yaka1277,Austronesian,Yakan,0.6761686104001722,0.04081462065472067,0.28301676894510713,0,0,0,0.6960917908144351
yaki1237,NA,Northwest Sahaptin,0.5783674413956442,0.0774941855591369,0.18302824945504328,0.15794320698616893,0,0.00316691660400662,0.4073241542183474
yala1262,Pama-Nyungan,Yalarnnga,0.7434005867952902,0.02062858079393794,0.20632700687664163,0.02645860981983669,0.00318521571429368,0,0.6258620454600514
yala1262,Pama-Nyungan,Yalarnnga,0.7434005867952902,0.02062858079393794,0.20632700687664163,0.02645860981983669,0.00318521571429368,0,0.6258620454600514
yali1257,Nuclear Trans New Guinea,Yalic,0.7272514420792495,0.15305133549804362,0.01158624585368661,0.10365857221646466,0.00445240435255558,0,0.6094521507127679
yama1264,NA,Yámana,0.6750673953918026,0.0870317581549294,0.2379008464532681,0,0,0,0.735647128890646
yamd1240,Austronesian,Yamdena,0.15,0.1,0.05,0.1,0,0.6,NA
yami1254,Austronesian,Yami,0.3767813577931183,0.04367212375124438,0.20991434409809193,0.36104842051440533,0.00858375384313994,0,0.6383087080465787
yand1253,Pama-Nyungan,Yandruwandha,0.7127684884482629,0.06419825372513266,0.12400877393432463,0.09902448389227984,0,0,0.3887559105553964
yand1253,Pama-Nyungan,Yandruwandha,0.7127684884482629,0.06419825372513266,0.12400877393432463,0.09902448389227984,0,0,0.3887559105553964
yano1262,NA,Yanomám,0.7732598263554741,0.11923791952509828,0,0.10750225411942764,0,0,0.8175146210169991
yans1239,Atlantic-Congo,Yansi,0.3625822398521909,0.4057021322128767,0.1605379226420909,0.04142285548731959,0,0.02975484980552189,0.6271819138031056
yany1243,Pama-Nyungan,Yanyuwa,0.6943126638914909,0.05035077398734811,0.15168028729223984,0.10365627482892108,0,0,0.5517781627346676
yaoo1241,Atlantic-Congo,Yao,4.6029205976723256e-10,0,0.0714285718231075,0.21428571408844627,0.7142857136281543,0,0.553842287365625
yaqu1251,Uto-Aztecan,Yaqui,0.3897629442803039,0.07011428618962516,0.04840250278249264,0.19341611353739604,0.2983041532101823,0,0.2820687699124235
yaqu1251,Uto-Aztecan,Yaqui,0.3897629442803039,0.07011428618962516,0.04840250278249264,0.19341611353739604,0.2983041532101823,0,0.2820687699124235
yavi1244,Arawakan,Yavitero,0.665600834797868,0.01342569423613856,0.3209734709659934,0,0,0,0.795257510982535
yele1255,Yele,Yele,0.6472626702286597,0.20083988318707272,0,0.15189744658426768,0,0,0.21845426213407793
yelm1242,NA,Yelmek,0.5818226720904659,0.0678089283095354,0.08724458538909818,0.23568776595244345,0.02743604825845699,0,0.2800456215761044
yeru1240,Dravidian,Yerukula,0.35204942591140387,0.1768233034183287,0.11309432493721246,0.04910034691761656,0.30893259881543844,0,0.42128943534233143
yidi1250,Pama-Nyungan,Yidiñ,0.7082544964383739,0.07669602033041972,0.07947873846743933,0.1355707447637671,0,0,0.49621471794126504
yidi1250,Pama-Nyungan,Yidiñ,0.7082544964383739,0.07669602033041972,0.07947873846743933,0.1355707447637671,0,0,0.49621471794126504
yind1247,Pama-Nyungan,Yindjibarndi,0.4494465318472577,0.2272254978392948,0.1552683596909535,0.16086905852610942,0.00719055209638438,0,0.3152150395752706
yinh1234,Pama-Nyungan,Yinhawangka,0.1852431502595331,0.26543908533921284,0.02037184247388315,0.38627662246761496,0.1426692994597559,0,0.606512225064587
yiry1245,Pama-Nyungan,Yir-Yoront,0.6001428880201711,0.05060066498658675,0.02926928544694189,0.30062298554147593,0.01936417600482429,0,0.4343594047581505
yomb1244,Atlantic-Congo,Yombe,0.37651679200811394,0.07535917184491314,0.25919357940459464,0.28893045674237833,0,0,0.5429104659597861
yort1237,Pama-Nyungan,Yorta Yorta,0.545934296668699,0.16498470850347743,0,0.14221284062812126,0.14686815419970245,0,0.5346722917846491
yuca1254,NA,Yucatec Maya,0.4021498489601502,0.1247451343755971,0.12708913710783387,0.30584919687814716,0,0.04016668267827173,0.3914622397726994
yuga1244,Pama-Nyungan,Yugambal,0.6358184149685304,0.19520154873093096,0.14725827084758766,0.02172176545295087,0,0,0.4437774587640298
yugu1249,Pama-Nyungan,Yugumbir,0.6755686232463002,0.0430494142905113,0.24867918911873657,0.03270277334445198,0,0,0.681678652675257
yuki1243,NA,Northern Yukian,0.5790895346026693,0.00644025271152661,0.2153822107766794,0.14546565072214002,0.05362235118698452,0,0.5029819365771592
yuki1243,NA,Northern Yukian,0.5790895346026693,0.00644025271152661,0.2153822107766794,0.14546565072214002,0.05362235118698452,0,0.5029819365771592
yulp1239,Pama-Nyungan,Yulparija,0.38655502791414736,0.19466803234650265,0.2806579013457819,0.13225318367668676,0.0058658547168812,0,0.3987607299955857
yura1255,NA,Yuracaré,0.47428218384992504,0.22185134671288137,0.2334863627557293,0,0,0.0703801066814643,0.2729049189992528
yuro1248,Algic,Yurok,0.41036651416125475,0.22648342475896863,0.2728027409297384,0,0,0.09034732015003834,0.5347190271379909
yuwa1244,NA,Hoti,0.538775979120988,0.14608782066808262,0.00639977859084583,0.02309078772234677,0.28564563389773684,0,0.5937342694539856
zaba1237,Austronesian,Zabana,0.5724675557699112,0.03531784229411227,0.3427535551925153,0,0.04946104674346136,0,0.6315423682225296
zigu1242,Atlantic-Congo,Zigula,0.6566785309160866,0.04320903440289702,0.22745488437828895,0.05514760235785947,0.01750994794486799,0,0.5368748264200148
zinz1238,Atlantic-Congo,Zinza,0.7917474427439829,0.168762813014541,0.03948974424147594,0,0,0,0.6631962482135136
zulu1248,Atlantic-Congo,Zulu,0.6843652552319117,0.07904863595741266,0.14710384582941702,0.08948226298125872,0,0,0.3953936556123735
zulu1248,Atlantic-Congo,Zulu,0.6843652552319117,0.07904863595741266,0.14710384582941702,0.08948226298125872,0,0,0.3953936556123735
zuni1245,NA,Zuni,0.6266680052105452,0.1518852225782495,0.1756154729311394,0.04583129928006579,0,0,0.6392630674489684
